,cat_x1,cat_y1
0,697.5,2495.0
1,696.5,2495.0
2,697.5,2495.0
3,697.5,2496.0
4,697.5,2496.0
5,696.5,2496.0
6,696.5,2495.0
7,696.5,2495.0
8,696.5,2495.0
9,696.5,2495.0
10,697.5,2495.0
11,696.5,2495.0
12,696.5,2496.0
13,697.5,2496.0
14,696.5,2496.0
15,696.5,2496.0
16,697.5,2496.0
17,696.5,2496.0
18,696.5,2496.0
19,696.5,2496.0
20,696.5,2495.0
21,696.5,2496.0
22,696.5,2496.0
23,696.5,2496.0
24,696.5,2496.0
25,696.5,2495.0
26,696.5,2495.0
27,696.5,2495.0
28,696.5,2495.0
29,696.5,2495.0
30,696.5,2495.0
31,696.5,2495.0
32,697.5,2495.0
33,696.5,2495.0
34,696.5,2494.0
35,696.5,2496.0
36,696.5,2495.0
37,697.5,2495.0
38,696.5,2495.0
39,696.5,2495.0
40,697.5,2495.0
41,698.5,2495.0
42,696.5,2495.0
43,695.5,2495.0
44,696.5,2496.0
45,696.5,2496.0
46,696.5,2496.0
47,696.5,2496.0
48,694.5,2496.0
49,695.5,2496.0
50,696.5,2496.0
51,697.5,2496.0
52,696.5,2496.0
53,696.5,2496.0
54,695.5,2496.0
55,696.5,2496.0
56,696.5,2495.0
57,697.5,2495.0
58,696.5,2496.0
59,696.5,2496.0
60,695.5,2495.0
61,697.5,2495.0
62,697.5,2495.0
63,696.5,2495.0
64,697.5,2495.0
65,695.5,2495.0
66,696.5,2495.0
67,696.5,2495.0
68,695.5,2495.0
69,696.5,2495.0
70,696.5,2495.0
71,696.5,2495.0
72,697.5,2496.0
73,697.5,2496.0
74,697.5,2496.0
75,696.5,2496.0
76,696.5,2496.0
77,696.5,2496.0
78,696.5,2495.0
79,696.5,2495.0
80,696.5,2495.0
81,696.5,2495.0
82,697.5,2495.0
83,697.5,2495.0
84,697.5,2495.0
85,697.5,2495.0
86,697.5,2496.0
87,696.5,2496.0
88,696.5,2495.0
89,695.5,2495.0
90,696.5,2496.0
91,696.5,2495.0
92,697.5,2495.0
93,696.5,2495.0
94,697.5,2495.0
95,696.5,2495.0
96,696.5,2496.0
97,697.5,2496.0
98,696.5,2495.0
99,696.5,2495.0
100,696.5,2495.0
101,696.5,2495.0
102,697.5,2496.0
103,696.5,2496.0
104,697.5,2496.0
105,697.5,2496.0
106,697.5,2496.0
107,696.5,2496.0
108,696.5,2495.0
109,696.5,2495.0
110,696.5,2496.0
111,697.5,2496.0
112,696.5,2496.0
113,696.5,2495.0
114,697.5,2495.0
115,697.5,2496.0
116,696.5,2496.0
117,697.5,2496.0
118,696.5,2496.0
119,696.5,2495.0
120,696.5,2495.0
121,696.5,2495.0
122,696.5,2495.0
