,cat_x1,cat_y1
0,676.5,2648.0
1,677.5,2649.0
2,676.5,2648.0
3,675.5,2648.0
4,676.5,2649.5
5,675.5,2648.0
6,675.5,2649.0
7,676.5,2649.0
8,675.5,2649.0
9,675.5,2649.0
10,675.5,2649.0
11,675.5,2648.0
12,675.5,2648.0
13,675.5,2648.0
14,676.5,2649.0
15,675.5,2648.0
16,675.5,2648.0
17,676.5,2648.0
18,675.5,2648.0
19,675.5,2648.0
20,675.5,2647.0
21,676.5,2647.0
22,675.5,2647.0
23,675.5,2647.0
24,675.5,2647.0
25,675.5,2647.0
26,676.5,2647.0
27,676.5,2647.0
28,675.5,2647.0
29,675.5,2647.0
30,676.5,2647.0
31,676.5,2647.0
32,676.5,2647.0
33,675.5,2647.0
34,676.5,2647.0
35,676.5,2647.0
36,675.5,2647.0
37,676.5,2648.0
38,675.5,2648.0
39,676.5,2648.0
40,675.5,2648.0
41,676.5,2647.0
42,676.5,2648.0
43,677.5,2647.0
44,677.5,2649.0
45,675.5,2647.0
46,674.5,2647.0
47,675.5,2647.0
48,677.5,2649.0
49,676.5,2648.0
50,676.5,2648.0
51,676.5,2648.0
52,675.5,2648.0
53,676.5,2648.0
54,677.5,2648.0
55,676.5,2647.0
56,675.5,2647.0
57,675.5,2647.0
58,676.5,2648.0
59,676.5,2648.0
60,676.5,2648.0
61,675.5,2647.0
62,675.5,2647.0
63,676.5,2647.0
64,675.5,2647.0
65,676.5,2647.0
66,676.5,2647.0
67,675.5,2648.0
68,674.5,2648.0
69,676.5,2647.0
70,676.5,2647.0
71,675.5,2647.0
72,676.5,2647.0
73,675.5,2647.0
74,675.5,2647.0
75,676.5,2647.0
76,676.5,2647.0
77,675.5,2647.0
78,675.5,2647.0
79,675.5,2647.0
80,676.5,2647.0
81,676.5,2648.0
82,675.5,2648.0
83,675.5,2648.0
84,676.5,2648.0
85,676.5,2648.0
86,675.5,2648.0
87,676.5,2648.0
88,676.5,2648.0
89,675.5,2648.0
90,676.5,2648.0
91,676.5,2648.0
92,677.5,2648.0
93,677.5,2648.0
94,676.5,2648.0
95,675.5,2648.0
96,676.5,2647.0
97,676.5,2648.0
98,676.5,2648.0
99,676.5,2648.0
100,676.5,2648.0
101,676.5,2648.0
102,676.5,2649.0
103,676.5,2648.0
104,677.5,2648.0
105,676.5,2648.0
106,676.5,2648.0
107,675.5,2648.0
108,676.5,2648.0
109,676.5,2647.0
110,677.5,2647.0
111,676.5,2648.0
112,676.5,2648.0
113,677.5,2648.0
114,676.5,2648.0
115,676.5,2648.0
116,676.5,2648.0
117,676.5,2648.0
118,676.5,2648.0
119,676.5,2648.0
120,675.5,2648.0
121,677.5,2648.0
122,677.5,2648.0
123,677.5,2648.0
124,676.5,2648.0
125,676.5,2648.0
126,675.5,2648.0
127,676.5,2648.0
128,676.5,2648.0
129,676.5,2648.0
130,676.5,2648.0
131,676.5,2648.0
132,676.5,2648.0
133,676.5,2648.0
134,676.5,2648.0
135,676.5,2648.0
136,676.5,2648.0
137,676.5,2648.0
138,676.5,2648.0
139,676.5,2647.0
140,676.5,2648.0
141,676.5,2648.0
142,676.5,2648.0
143,677.5,2648.0
144,676.5,2648.0
145,676.5,2648.0
146,677.5,2648.0
147,675.5,2648.0
148,676.5,2648.0
149,675.5,2648.0
150,676.5,2648.0
151,676.5,2648.0
152,676.5,2648.0
153,676.5,2648.0
154,676.5,2647.0
155,676.5,2648.0
156,676.5,2648.0
157,675.5,2648.0
158,676.5,2648.0
159,676.5,2648.0
160,675.5,2648.0
161,676.5,2648.0
162,676.5,2648.0
163,676.5,2648.0
164,676.5,2648.0
165,676.5,2648.0
166,676.5,2648.0
167,676.5,2648.0
168,675.5,2648.0
169,676.5,2648.0
170,676.5,2648.0
171,676.5,2648.0
172,676.5,2648.0
173,676.5,2648.0
174,676.5,2648.0
175,675.5,2648.0
176,676.5,2648.0
177,676.5,2648.0
178,676.5,2648.0
179,676.5,2648.0
180,676.5,2648.0
181,676.5,2648.0
182,676.5,2648.0
183,676.5,2647.0
184,676.5,2647.0
185,677.5,2648.0
186,676.5,2648.0
187,676.5,2648.0
188,676.5,2648.0
189,677.5,2648.0
190,676.5,2647.0
191,677.5,2647.0
192,677.5,2647.0
193,677.5,2647.0
194,676.5,2647.0
195,677.5,2647.0
196,676.5,2647.0
197,677.5,2647.0
198,677.5,2647.0
199,677.5,2647.0
200,677.5,2648.0
201,676.5,2648.0
202,677.5,2648.0
203,677.5,2648.0
204,676.5,2648.0
205,676.5,2648.0
206,675.5,2647.0
207,676.5,2647.0
208,677.5,2648.0
209,677.5,2648.0
210,677.5,2648.0
211,677.5,2648.0
212,677.5,2647.0
213,676.5,2647.0
214,676.5,2646.0
215,676.5,2646.0
216,677.5,2646.0
217,676.5,2646.0
218,676.5,2646.0
219,677.5,2646.0
220,677.5,2645.0
221,677.5,2645.0
222,677.5,2645.0
223,677.5,2645.0
224,677.5,2645.0
225,677.5,2645.0
226,676.5,2645.0
227,677.5,2645.0
228,677.5,2645.0
229,678.5,2645.0
230,677.5,2645.0
231,677.5,2644.0
232,678.5,2644.0
233,677.5,2644.0
234,678.5,2644.0
235,678.5,2643.0
236,676.5,2643.0
237,677.5,2643.0
238,677.5,2643.0
239,676.5,2643.0
240,678.5,2642.0
241,677.5,2642.0
242,678.5,2642.0
243,677.5,2641.0
244,678.5,2641.0
245,677.5,2641.0
246,678.5,2641.0
247,677.5,2641.0
248,676.5,2641.0
249,677.5,2641.0
250,677.5,2640.0
251,677.5,2640.0
252,678.5,2640.0
253,678.5,2640.0
254,677.5,2639.0
255,677.5,2638.0
256,677.5,2638.0
257,677.5,2638.0
258,679.5,2638.0
259,677.5,2638.0
260,677.5,2637.0
261,677.5,2636.0
262,678.5,2636.0
263,677.5,2636.0
264,678.5,2635.0
265,677.5,2634.0
266,676.5,2634.0
267,678.5,2634.0
268,677.5,2633.0
269,678.5,2632.0
270,677.5,2631.0
271,677.5,2631.0
272,677.5,2631.0
273,678.5,2630.0
274,678.5,2629.0
275,677.5,2628.0
276,677.5,2628.0
277,677.5,2627.0
278,678.5,2626.0
279,678.5,2626.0
280,678.5,2625.0
281,678.5,2625.0
282,678.5,2625.0
283,678.5,2624.0
284,678.5,2623.0
285,678.5,2622.0
286,678.5,2622.0
287,678.5,2620.0
288,678.5,2620.0
289,678.5,2620.0
290,678.5,2620.0
291,678.5,2619.0
292,678.5,2618.0
293,678.5,2617.0
294,678.5,2617.0
295,679.5,2616.0
296,678.5,2616.0
297,679.5,2616.0
298,678.5,2615.0
299,678.5,2614.0
300,679.5,2612.0
301,678.5,2613.0
302,679.5,2612.0
303,678.5,2611.0
304,679.5,2611.0
305,678.5,2610.0
306,679.5,2609.0
307,678.5,2609.0
308,678.5,2608.0
309,678.5,2607.0
310,678.5,2607.0
311,678.5,2605.0
312,679.5,2605.0
313,678.5,2604.0
314,679.5,2604.0
315,678.5,2604.0
316,679.5,2603.0
317,679.5,2604.0
318,678.5,2604.0
319,679.5,2604.0
320,678.5,2603.0
321,678.5,2603.0
322,679.5,2604.0
323,679.5,2604.0
324,678.5,2604.0
325,679.5,2604.0
326,679.5,2604.0
327,678.5,2604.0
328,678.5,2604.0
329,679.5,2604.0
330,678.5,2604.0
331,679.5,2604.0
332,679.5,2603.0
333,679.5,2604.0
334,678.5,2604.0
335,679.5,2604.0
336,679.5,2604.0
337,679.5,2604.0
338,679.5,2604.0
339,678.5,2604.0
340,679.5,2604.0
341,679.5,2604.0
342,679.5,2604.0
343,679.5,2604.0
344,678.5,2603.0
345,679.5,2604.0
346,679.5,2604.0
347,678.5,2604.0
348,679.5,2604.0
349,679.5,2604.0
350,678.5,2604.0
351,679.5,2604.0
352,679.5,2604.0
353,678.5,2604.0
354,679.5,2604.0
355,679.5,2604.0
356,679.5,2604.0
357,678.5,2604.0
358,679.5,2604.0
359,679.5,2604.0
360,679.5,2604.0
361,679.5,2604.0
362,678.5,2604.0
363,679.5,2604.0
364,679.5,2604.0
365,679.5,2604.0
366,679.5,2604.0
367,679.5,2604.0
368,679.5,2604.0
369,678.5,2604.0
370,679.5,2604.0
371,679.5,2604.0
372,678.5,2603.0
373,679.5,2604.0
374,679.5,2603.0
375,678.5,2604.0
376,679.5,2604.0
377,679.5,2604.0
378,679.5,2604.0
